trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear,stop_reason
575,13,13,0,3506.3031,13506.5153,124,24,1.366977,7,2,certificate
576,10,10,0,3006.2129,11166.0643,121,19,0.942869,7,2,certificate
577,16,16,0,3417.3933,13931.9663,92,23,1.739359,7,2,certificate
578,14,14,0,3036.8871,11124.4355,124,27,1.888602,7,3,certificate
579,16,16,0,4358.8251,18214.1253,107,28,2.026702,7,2,certificate
580,16,16,0,3831.8309,14874.1547,130,26,1.194720,7,2,certificate
581,13,13,0,2877.5555,10707.7776,112,22,1.019827,7,4,certificate
582,13,13,0,3754.7977,14798.9886,122,24,1.086769,7,2,certificate
583,13,13,0,3237.2526,12296.2631,119,21,1.049618,7,2,certificate
584,14,14,0,4083.2341,16656.1705,114,24,1.244568,7,2,certificate
585,10,10,0,2936.1170,10900.5849,118,20,0.968429,7,2,certificate
586,16,16,0,3425.8745,13209.3725,118,25,2.757225,7,2,certificate
587,15,15,0,4298.2942,17431.4712,123,28,1.070429,7,2,certificate
588,16,16,0,3615.0758,14065.3792,121,26,1.183107,7,2,certificate
589,12,12,0,3260.8295,12659.1475,112,21,1.075167,7,2,certificate
590,12,12,0,3640.5859,13962.9293,132,25,1.184516,7,2,certificate
591,13,13,0,3922.0622,15780.3112,117,26,2.604935,7,2,certificate
592,13,13,0,3336.5834,12927.9172,115,24,1.931355,7,2,certificate
593,12,12,0,3462.5431,13372.7154,122,22,1.466131,7,2,certificate
594,11,11,0,3879.5738,15382.8691,125,21,1.105257,7,2,certificate
595,13,13,0,3601.0843,13830.4213,129,25,1.452631,7,2,certificate
596,14,14,0,3263.4713,12647.3563,111,23,1.673971,7,2,certificate
597,14,14,0,3573.5170,14372.5850,105,24,1.122989,7,2,certificate
598,11,11,0,3233.3159,11576.5797,144,22,1.140002,7,2,certificate
599,11,11,0,3752.6321,14738.1604,126,25,1.751314,7,2,certificate
600,13,13,0,3168.8927,12349.4635,106,21,1.436123,7,2,certificate
601,10,10,0,2827.4144,10322.0722,119,17,0.886894,7,2,certificate
602,15,15,0,3665.0885,14345.4423,121,26,1.750319,7,2,certificate
603,15,15,0,2985.8227,11469.1137,103,24,1.974934,7,1,certificate
604,14,14,0,3369.8359,12919.1797,120,25,0.993064,7,2,certificate
605,15,15,0,3757.3790,15061.8952,112,26,1.457037,7,2,certificate
606,13,13,0,3594.7076,13923.5382,125,25,1.549264,7,2,certificate
607,13,13,0,3264.6893,12488.4463,118,24,2.601559,7,2,certificate
608,13,13,0,3695.6647,14248.3234,131,25,1.342954,7,2,certificate
609,15,15,0,3628.6765,13963.3826,128,26,1.024686,7,2,certificate
610,13,13,0,3506.4518,13482.2588,125,24,1.176076,7,2,certificate
611,10,10,0,3138.9825,11834.9125,121,18,1.116025,7,2,certificate
612,11,11,0,2621.4932,9107.4662,124,20,1.443276,7,1,certificate
613,13,13,0,3372.8599,12854.2996,123,24,1.375722,7,2,certificate
614,14,14,0,4184.1571,16685.7853,130,29,1.218329,7,2,certificate
615,10,10,0,3422.9874,13039.9370,128,23,1.263462,7,2,certificate
616,12,12,0,3530.3880,13486.9401,129,22,1.273535,7,2,certificate
617,10,10,0,3708.8566,14554.2829,125,22,1.054806,7,2,certificate
618,10,10,0,2940.2860,10566.4298,131,19,1.273154,7,2,certificate
619,12,12,0,2855.6862,10358.4309,121,21,1.981608,7,2,certificate
620,10,10,0,3175.6725,11703.3625,131,23,1.535991,7,2,certificate
621,15,15,0,3986.0728,16040.3640,118,28,3.358664,7,2,certificate
622,15,15,0,3931.5517,15512.7584,127,27,1.061150,7,2,certificate
623,16,16,0,3266.3239,12191.6193,126,26,1.587387,7,2,certificate
624,12,12,0,3713.1849,14650.9244,121,24,2.356695,7,2,certificate
625,13,13,0,3581.7870,14028.9351,119,23,1.049661,7,2,certificate
626,12,12,0,4114.6397,17008.1987,109,22,1.464342,7,2,certificate
627,14,14,0,3875.7718,15153.8588,130,29,1.754198,7,2,certificate
628,16,16,0,4125.2156,16251.0778,134,26,1.080816,7,2,certificate
629,10,10,0,3036.9466,11249.7332,123,19,1.263098,7,2,certificate
630,14,14,0,3159.2150,12016.0750,115,25,1.680147,7,2,certificate
631,11,11,0,2819.2986,10256.4929,119,23,1.329247,7,2,certificate
632,11,11,0,3386.8434,13219.2169,115,22,1.390100,7,2,certificate
633,15,15,0,3460.8123,13314.0614,121,25,1.323948,7,2,certificate
634,14,14,0,3789.5482,14922.7409,123,27,1.368669,7,2,certificate
635,10,10,0,3511.5291,13777.6454,118,21,1.619494,7,2,certificate
636,12,12,0,3649.8518,14259.2590,124,25,1.278000,7,2,certificate
637,10,10,0,3370.8812,12889.4062,124,20,1.126468,7,2,certificate
638,16,16,0,3931.3046,15621.5229,122,29,1.070532,7,2,certificate
639,16,16,0,3515.6990,14028.4949,106,26,1.850461,7,2,certificate
640,15,15,0,4101.6460,16368.2298,126,26,1.466100,7,2,certificate
641,13,13,0,3119.5073,11742.5363,118,23,2.329064,7,2,certificate
642,12,12,0,3789.9492,14754.7462,130,25,1.473371,7,2,certificate
643,11,11,0,3154.6206,11853.1031,122,20,1.077616,7,3,certificate
644,15,15,0,3468.2003,13046.0016,131,25,1.508254,7,2,certificate
645,13,13,0,3535.6206,13573.1029,126,25,1.751175,7,2,certificate
646,13,13,0,3324.7122,12333.5612,132,21,1.070702,7,2,certificate
647,13,13,0,3696.2473,14291.2365,129,24,1.158439,7,2,certificate
648,15,15,0,3447.0655,13680.3274,107,26,2.634137,7,2,certificate
649,15,15,0,4232.6974,17143.4868,122,27,1.153497,7,2,certificate
650,11,11,0,2740.5069,10162.5347,109,19,1.064571,7,2,certificate
651,11,11,0,3494.5015,13277.5077,131,25,1.397311,7,2,certificate
652,11,11,0,3060.5878,11502.9388,118,20,1.541947,7,2,certificate
653,16,16,0,2868.4038,10302.0191,122,29,2.003836,7,2,certificate
654,12,12,0,3448.1144,13065.5718,129,20,0.986913,7,2,certificate
655,13,13,0,3155.1704,11985.8521,116,24,1.776837,7,2,certificate
656,16,16,0,4751.8028,20034.0140,111,28,2.289168,7,2,certificate
657,16,16,0,3944.8834,15879.4169,115,23,0.949206,7,2,certificate
658,10,10,0,3851.3753,14871.8763,138,22,1.087532,7,4,certificate
659,15,15,0,3735.4596,14722.2982,121,26,1.715317,7,2,certificate
660,14,14,0,4380.6965,17808.4826,125,30,1.777186,7,2,certificate
661,13,13,0,3464.4116,13027.0581,134,27,2.874568,7,2,certificate
662,15,15,0,2981.0198,10845.0992,123,25,1.622456,7,2,certificate
663,16,16,0,3028.3716,11851.8578,97,25,1.582302,7,2,certificate
664,10,10,0,3618.5301,13952.6506,130,19,1.041977,7,2,certificate
665,16,16,0,3397.7368,12943.6839,123,26,1.271731,7,2,certificate
666,13,13,0,3421.8654,13009.3271,126,24,1.483003,7,2,certificate
667,11,11,0,2971.1385,10860.6927,124,22,1.688450,7,2,certificate
668,14,14,0,3471.6637,13983.3185,101,25,1.570564,7,3,certificate
669,14,14,0,3559.9128,13509.5638,132,25,2.422631,7,2,certificate
670,11,11,0,3760.4307,15057.1537,116,21,1.386746,7,2,certificate
671,12,12,0,3565.6227,14223.1133,111,22,1.329094,7,2,certificate
672,10,10,0,3369.9087,12769.5433,128,21,1.113580,7,2,certificate
673,13,13,0,3723.9814,14709.9070,120,25,1.376923,7,2,certificate
674,11,11,0,2920.5301,10672.6503,123,23,1.797917,7,2,certificate
675,15,15,0,4017.4705,16297.3526,115,26,1.462323,7,2,certificate
676,13,13,0,3113.6989,11503.4944,125,22,1.033880,7,3,certificate
677,14,14,0,3475.1982,13550.9908,116,24,1.086303,7,2,certificate
678,13,13,0,3654.0145,14605.0725,112,24,1.977437,7,2,certificate
679,10,10,0,3500.5808,13542.9038,124,22,1.495803,7,2,certificate
680,12,12,0,3342.2161,12516.0804,130,21,1.118773,7,2,certificate
681,12,12,0,3235.5683,12242.8413,122,20,0.993776,7,2,certificate
682,15,15,0,4310.7558,17708.7792,116,25,1.189200,7,2,certificate
683,11,11,0,2864.6351,10613.1756,115,20,1.748111,7,2,certificate
684,10,10,0,3143.9946,11934.9728,118,19,1.196749,7,2,certificate
685,12,12,0,3717.7968,14828.9839,116,25,1.474114,7,2,certificate
686,10,10,0,3134.1133,11450.5667,133,20,1.170657,7,2,certificate
687,11,11,0,3387.7207,13113.6034,119,22,1.293152,7,2,certificate
688,12,12,0,3450.1509,13280.7547,123,22,1.253502,7,2,certificate
689,12,12,0,3497.9248,13504.6238,124,25,1.910851,7,2,certificate
690,14,14,0,3529.3245,13851.6226,116,26,2.119830,7,2,certificate
691,11,11,0,2993.6666,11373.3329,111,21,1.372348,7,2,certificate
692,13,13,0,3623.2223,14311.1116,116,24,3.070964,7,1,certificate
693,12,12,0,3420.6771,13308.3857,117,20,1.418373,7,2,certificate
694,10,10,0,3151.5624,12012.8122,117,21,1.140690,7,2,certificate
695,15,15,0,3032.4689,11532.3447,109,26,1.642155,7,2,certificate
696,15,15,0,4202.6513,16953.2564,123,25,1.027634,7,3,certificate
697,15,15,0,3705.1938,14875.9688,110,26,2.674888,7,2,certificate
698,10,10,0,3556.5852,13927.9258,121,23,1.083814,7,2,certificate
699,16,16,0,4093.2730,16616.3648,117,30,2.368218,7,2,certificate
700,13,13,0,3754.0151,14630.0756,128,25,1.408445,7,3,certificate
701,14,14,0,3151.4393,11732.1967,123,26,1.249776,7,2,certificate
702,10,10,0,3942.5281,15747.6407,124,20,1.281428,7,2,certificate
703,16,16,0,3602.8416,14054.2081,119,27,1.743851,7,2,certificate
704,12,12,0,3274.6136,12518.0679,119,24,2.248671,7,2,certificate
705,11,11,0,3565.5164,13967.5820,120,20,1.243093,7,2,certificate
706,14,14,0,3680.4313,14682.1565,113,26,1.550391,7,2,certificate
707,12,12,0,3593.1981,13930.9906,125,22,1.086889,7,2,certificate
708,15,15,0,3228.8913,11759.4567,134,26,1.405202,7,2,certificate
709,16,16,0,4206.1311,17365.6554,109,27,1.834821,7,2,certificate
710,13,13,0,3746.2337,14876.1684,118,25,1.516106,7,2,certificate
711,11,11,0,3747.3017,15201.5086,109,20,1.390784,7,2,certificate
712,11,11,0,3165.0116,11700.0580,129,21,1.556817,7,2,certificate
713,11,11,0,3468.9381,13319.6906,126,23,1.540998,7,2,certificate
714,13,13,0,3215.4251,12357.1253,113,25,3.486894,7,2,certificate
715,12,12,0,3144.9641,11894.8207,118,24,1.243483,7,2,certificate
716,10,10,0,3119.9563,11544.7813,127,20,1.473877,7,2,certificate
717,15,15,0,3892.1391,15380.6953,124,25,1.316324,7,2,certificate
718,12,12,0,3923.7924,15588.9620,125,25,1.855970,7,2,certificate
719,10,10,0,3168.5395,11387.6974,141,22,1.155504,7,2,certificate
720,14,14,0,3860.9044,15539.5221,114,22,1.195648,7,2,certificate
721,11,11,0,3534.8930,13239.4651,140,31,1.943754,7,2,certificate
722,12,12,0,3918.7716,15558.8581,125,23,1.011507,7,2,certificate
723,13,13,0,3340.3084,12966.5418,114,20,0.819293,7,2,certificate
724,13,13,0,2936.8573,10844.2865,117,22,1.157600,7,2,certificate
725,15,15,0,4235.3473,17291.7366,117,26,1.661654,7,2,certificate
726,11,11,0,3575.5721,13772.8606,128,22,1.149350,7,2,certificate
727,12,12,0,3147.2034,11966.0168,116,21,1.845444,7,2,certificate
728,16,16,0,3736.6637,14968.3187,111,26,1.461000,7,2,certificate
729,13,13,0,3504.9234,13269.6171,131,23,0.952782,7,3,certificate
730,12,12,0,2995.2422,11116.2108,119,20,0.847895,7,2,certificate
731,13,13,0,3424.8251,13609.1254,107,23,1.004411,7,2,certificate
732,16,16,0,3925.7598,15493.7989,125,26,0.965799,7,3,certificate
733,10,10,0,3065.6900,11193.4501,130,22,1.992905,7,2,certificate
734,11,11,0,3667.6948,14633.4738,115,21,1.139233,7,2,certificate
735,10,10,0,3091.6505,11478.2523,125,21,1.172012,7,4,certificate
736,15,15,0,3677.9138,14639.5690,113,26,1.503948,7,2,certificate
737,14,14,0,3500.5598,13677.7992,117,25,1.918046,7,2,certificate
738,13,13,0,3850.7246,15478.6230,115,23,1.264630,7,1,certificate
739,16,16,0,3444.9674,13684.8368,105,26,2.099951,7,2,certificate
740,14,14,0,3550.6059,13903.0294,117,24,1.811433,7,2,certificate
741,11,11,0,2849.9613,10444.8066,118,20,1.441855,7,2,certificate
742,13,13,0,3438.2766,13126.3829,125,24,1.316961,7,2,certificate
743,12,12,0,3262.9508,12239.7541,126,25,1.509868,7,2,certificate
744,14,14,0,3311.0583,12260.2914,135,25,1.245623,7,2,certificate
745,16,16,0,3916.7299,15473.6495,125,29,1.429633,7,2,certificate
746,12,12,0,3488.9051,13609.5255,118,21,2.091302,7,2,certificate
747,10,10,0,3684.7745,14193.8726,133,19,0.966487,7,2,certificate
748,11,11,0,2944.0881,10915.4404,118,20,1.153924,7,2,certificate
749,14,14,0,3193.8887,12144.4435,116,22,1.483273,7,2,certificate
750,15,15,0,3412.4880,13617.4400,103,25,1.955485,7,2,certificate
751,12,12,0,2967.2068,10911.0338,121,20,1.877271,7,2,certificate
752,10,10,0,3372.7366,12623.6832,134,21,1.260626,7,2,certificate
753,14,14,0,3495.6386,13543.1932,120,27,1.653546,7,2,certificate
754,13,13,0,4270.6875,17208.4376,128,25,1.625136,7,2,certificate
755,11,11,0,3037.4164,11057.0822,129,21,1.364148,7,2,certificate
756,12,12,0,3999.4749,16042.3745,122,22,1.124548,7,3,certificate
757,10,10,0,2948.4172,10872.0861,121,20,1.828041,7,2,certificate
758,11,11,0,3736.7844,14553.9221,129,23,1.002320,7,3,certificate
759,13,13,0,3776.4899,14787.4494,126,23,1.067749,7,2,certificate
760,10,10,0,3653.4782,14337.3912,123,21,1.376456,7,2,certificate
761,11,11,0,3799.6062,14868.0310,129,24,1.318262,7,2,certificate
762,11,11,0,3900.3386,15546.6931,123,24,1.318886,7,2,certificate
763,13,13,0,2856.2235,10331.1177,121,21,1.145796,7,2,certificate
764,11,11,0,3432.2682,13661.3410,108,19,0.964369,7,2,certificate
765,12,12,0,2730.9509,9744.7547,121,21,0.896565,7,2,certificate
766,15,15,0,3063.9593,11534.7964,114,26,1.828594,7,2,certificate
767,10,10,0,3175.3470,12101.7350,118,20,1.911803,7,2,certificate
768,16,16,0,3573.9128,13574.5642,130,29,1.181397,7,2,certificate
769,16,16,0,3500.5198,13822.5992,110,25,2.621381,7,2,certificate
770,16,16,0,3548.6982,14088.4908,109,29,2.557611,7,2,certificate
771,14,14,0,3911.1317,16075.6583,105,25,1.261703,7,2,certificate
772,14,14,0,3560.2713,13916.3564,118,26,1.264165,7,2,certificate
773,10,10,0,3409.0148,13155.0742,122,20,1.106387,7,3,certificate
774,10,10,0,3033.3085,11566.5427,112,17,1.236451,7,2,certificate
775,10,10,0,2941.7210,10963.6048,117,20,1.228181,7,3,certificate
776,10,10,0,3572.3367,13836.6834,126,21,1.263560,7,2,certificate
777,12,12,0,3380.2210,12866.1049,125,23,1.155142,7,2,certificate
778,14,14,0,3433.6865,13453.4323,113,24,2.047550,7,2,certificate
779,15,15,0,3660.2996,14561.4982,113,24,0.972448,7,2,certificate
780,10,10,0,3213.9534,11669.7671,139,24,2.410380,7,2,certificate
781,14,14,0,2823.5493,10272.7464,117,22,1.417557,7,2,certificate
782,15,15,0,3333.0292,12585.1460,124,24,1.053788,7,2,certificate
783,15,15,0,3480.4590,13527.2948,117,29,2.205580,7,3,certificate
784,11,11,0,3454.7459,13168.7295,128,19,0.968870,7,2,certificate
785,15,15,0,4892.3948,20156.9742,132,29,1.617062,7,2,certificate
786,14,14,0,3755.2704,14801.3519,121,27,1.213541,7,2,certificate
787,11,11,0,3642.3650,14286.8248,122,21,1.046766,7,2,certificate
788,15,15,0,4720.2504,19416.2522,128,30,1.646451,7,2,certificate
789,16,16,0,2736.7765,10793.8825,84,22,1.202296,7,2,certificate
790,14,14,0,3782.3427,15256.7135,111,27,2.404154,7,2,certificate
791,12,12,0,3558.0812,14075.4062,114,22,1.773872,7,2,certificate
792,14,14,0,4307.2490,17691.2448,117,27,1.214758,7,2,certificate
793,10,10,0,2764.2030,10191.0149,113,18,0.918043,7,2,certificate
794,13,13,0,3952.0559,15670.2796,126,23,1.148360,7,2,certificate
795,11,11,0,3417.9012,13044.5059,126,22,1.007405,7,2,certificate
796,10,10,0,2940.3409,10766.7044,123,20,0.769053,7,2,certificate
797,14,14,0,3535.3097,14216.5485,104,23,0.953812,7,3,certificate
798,11,11,0,3114.9879,11939.9394,112,19,1.273110,7,2,certificate
799,16,16,0,3578.6881,14173.4404,112,27,2.265069,7,2,certificate
800,14,14,0,3476.8385,13489.1926,119,25,1.641114,7,2,certificate
801,13,13,0,3439.8802,13069.4010,127,24,0.956801,7,2,certificate
802,13,13,0,2834.0955,10160.4775,123,23,0.992997,7,2,certificate
803,11,11,0,2488.4153,8787.0765,113,19,0.981114,7,3,certificate
804,11,11,0,3319.5577,12327.7886,133,20,0.967809,7,2,certificate
805,16,16,0,3941.1420,15480.7101,128,29,2.282569,7,2,certificate
806,15,15,0,3736.3792,15131.8961,106,26,4.230073,7,2,certificate
807,15,15,0,3689.1938,14465.9690,121,22,0.970806,7,2,certificate
808,16,16,0,3336.6466,12713.2330,119,26,1.373176,7,2,certificate
809,15,15,0,3870.0264,15390.1319,120,28,1.920482,7,2,certificate
810,14,14,0,3799.6233,14953.1164,125,37,1.870473,7,2,certificate
811,14,14,0,4221.5865,17312.9324,115,28,2.870792,7,3,certificate
812,10,10,0,3191.4987,12202.4935,117,20,1.099540,7,2,certificate
813,13,13,0,3724.7634,14523.8171,126,24,1.301442,7,3,certificate
814,16,16,0,3571.7551,14278.7753,107,27,2.087058,7,2,certificate
815,14,14,0,3897.4652,15647.3258,117,24,0.887023,7,2,certificate
816,16,16,0,4129.6053,16833.0267,114,26,0.924312,7,2,certificate
817,16,16,0,4851.8042,20314.0208,119,29,1.166186,7,2,certificate
818,12,12,0,3317.7455,12563.7274,124,21,1.226878,7,2,certificate
819,11,11,0,3647.9130,14334.5651,122,22,1.084387,7,2,certificate
820,12,12,0,2607.8059,9579.0295,106,20,2.347546,7,2,certificate
821,12,12,0,3524.9011,13739.5057,120,21,1.790987,7,2,certificate
822,14,14,0,3911.5717,15777.8586,115,27,3.869630,7,2,certificate
823,10,10,0,3441.4082,13007.0408,132,16,0.786578,7,2,certificate
824,14,14,0,3185.7983,12073.9913,117,23,1.251090,7,2,certificate
825,14,14,0,3018.3941,11276.9706,116,26,2.418029,7,2,certificate
826,13,13,0,3476.9787,13294.8937,126,23,1.033339,7,2,certificate
827,11,11,0,4001.2570,16271.2850,116,22,1.076026,7,2,certificate
828,12,12,0,3367.3002,12756.5008,126,22,1.216932,7,2,certificate
829,10,10,0,4190.6600,17113.3001,120,22,1.477968,7,2,certificate
830,10,10,0,3048.3071,11616.5357,113,18,1.115959,7,2,certificate
831,15,15,0,3458.7121,13633.5607,110,26,2.334033,7,2,certificate
832,13,13,0,3616.6734,14138.3671,121,24,1.585519,7,2,certificate
833,11,11,0,3681.5940,14202.9699,132,24,1.188424,7,2,certificate
834,11,11,0,2954.3589,11036.7947,116,20,1.234787,7,2,certificate
835,13,13,0,3488.2093,13656.0464,116,21,0.983324,7,3,certificate
836,14,14,0,3379.8859,13054.4294,117,23,0.897834,7,2,certificate
837,15,15,0,3537.4595,13732.2975,120,24,1.215225,7,2,certificate
838,11,11,0,2848.0525,10675.2627,110,19,1.705937,7,2,certificate
839,13,13,0,3013.0014,11540.0071,107,21,2.479560,7,2,certificate
840,12,12,0,2912.5470,10982.7350,110,21,1.083710,7,2,certificate
841,16,16,0,3856.0919,15840.4597,102,26,2.874562,7,2,certificate
842,13,13,0,3584.0332,14095.1661,117,24,1.574377,7,2,certificate
843,14,14,0,3136.8156,12049.0780,110,25,1.113227,7,2,certificate
844,13,13,0,3664.0105,14320.0524,123,23,0.915166,7,2,certificate
845,12,12,0,2882.0360,10705.1798,114,19,0.777142,7,2,certificate
846,16,16,0,4077.1883,16640.9417,112,25,0.821863,7,2,certificate
847,11,11,0,3114.1883,11650.9417,122,19,1.019963,7,2,certificate
848,10,10,0,2899.8305,10554.1525,124,19,0.968897,7,2,certificate
849,10,10,0,3454.0823,13250.4116,126,19,0.909676,7,2,certificate
850,10,10,0,3421.9009,13039.5047,129,21,1.361437,7,1,certificate
851,14,14,0,3327.6605,12608.3025,123,23,0.804677,7,2,certificate
852,12,12,0,2979.2296,11301.1479,110,21,2.716981,7,2,certificate
853,13,13,0,3987.8543,15489.2715,138,28,1.638211,7,1,certificate
854,10,10,0,3394.2147,12591.0737,138,19,1.168340,7,2,certificate
855,12,12,0,3447.7831,13203.9153,125,26,1.196913,7,2,certificate
856,11,11,0,3198.0118,11980.0589,125,21,0.990587,7,2,certificate
857,13,13,0,3861.8532,15419.2658,119,21,0.859354,7,3,certificate
858,11,11,0,2993.3060,11266.5301,115,18,0.860337,7,3,certificate
859,15,15,0,3521.4674,13587.3370,122,28,1.166874,7,2,certificate
860,16,16,0,3577.3829,13936.9143,119,30,1.179899,7,2,certificate
861,13,13,0,4257.1244,17220.6221,125,23,0.722438,7,3,certificate
862,14,14,0,3674.7771,14353.8856,123,26,1.141278,7,2,certificate
863,14,14,0,4227.5742,17402.8710,113,25,1.233461,7,3,certificate
864,11,11,0,3106.7386,11673.6930,120,19,1.365858,7,2,certificate
865,15,15,0,3726.4284,14647.1418,121,26,1.184898,7,3,certificate
866,15,15,0,4300.2771,17701.3856,115,24,0.848345,7,2,certificate
867,12,12,0,3361.8860,13399.4299,104,22,1.416129,7,2,certificate
868,13,13,0,3433.3886,12771.9430,136,23,0.867000,7,2,certificate
869,11,11,0,3309.4213,12767.1064,117,21,1.699502,7,2,certificate
870,16,16,0,3234.5256,12277.6279,117,26,1.241956,7,2,certificate
871,13,13,0,4425.9837,18019.9184,127,26,1.151146,7,2,certificate
872,15,15,0,4161.0955,16970.4776,116,27,1.228422,7,2,certificate
873,10,10,0,2935.0746,10955.3728,116,19,0.870568,7,3,certificate
874,11,11,0,3544.3698,13921.8490,118,19,1.505832,7,2,certificate
875,15,15,0,3615.7444,13458.7220,142,27,1.002629,7,2,certificate
876,15,15,0,3500.8774,13424.3869,124,27,2.054420,7,2,certificate
877,16,16,0,3387.0397,13425.1987,104,24,2.263878,7,2,certificate
878,14,14,0,3090.3580,11691.7902,115,25,1.426302,7,2,certificate
879,16,16,0,3559.9937,13784.9684,121,30,1.292285,7,2,certificate
880,12,12,0,3987.1604,16200.8019,115,24,1.093466,7,2,certificate
881,12,12,0,2956.4736,10777.3682,124,24,1.276091,7,2,certificate
882,13,13,0,3481.2191,13291.0957,127,25,1.107585,7,2,certificate
883,10,10,0,2921.3662,10896.8308,116,20,1.368387,7,2,certificate
884,16,16,0,4091.1859,16820.9295,109,26,2.076326,7,2,certificate
885,12,12,0,3293.8050,12269.0252,131,23,1.109885,7,2,certificate
886,12,12,0,3997.3780,16276.8899,114,22,1.092050,7,2,certificate
887,15,15,0,3234.7698,12323.8491,116,25,1.252862,7,2,certificate
888,14,14,0,3469.8294,13094.1471,131,25,1.749001,7,2,certificate
889,13,13,0,3283.1809,12380.9043,124,24,1.118212,7,2,certificate
890,10,10,0,3663.1873,14330.9363,125,21,1.193418,7,2,certificate
891,16,16,0,4337.8496,18089.2478,107,27,1.403935,7,2,certificate
892,15,15,0,3908.9808,15584.9039,120,26,1.045783,7,2,certificate
893,11,11,0,3191.9506,12169.7531,118,22,2.459517,7,2,certificate
894,10,10,0,2790.0835,10235.4175,116,19,1.841557,7,2,certificate
895,15,15,0,3363.8568,13034.2840,114,23,0.989333,7,2,certificate
896,11,11,0,3397.2053,13176.0263,119,24,1.798471,7,2,certificate
897,12,12,0,3103.4247,11637.1237,120,23,1.276748,7,2,certificate
898,14,14,0,3557.2608,13816.3039,121,25,1.583211,7,2,certificate
899,15,15,0,3703.0637,14975.3184,106,25,1.243788,7,2,certificate
900,14,14,0,2954.6247,10218.1233,141,25,1.597856,7,2,certificate
901,15,15,0,4147.4323,16477.1616,130,27,1.625220,7,2,certificate
902,16,16,0,3859.2776,15401.3880,118,27,1.347086,7,2,certificate
903,12,12,0,3109.5454,11932.7270,111,19,2.328629,7,2,certificate
904,15,15,0,3765.5631,15182.8153,109,26,1.222605,7,2,certificate
905,12,12,0,3630.2898,14146.4488,124,22,1.064073,7,3,certificate
906,15,15,0,3386.8554,13274.2770,110,28,1.554621,7,2,certificate
907,13,13,0,3215.1232,12490.6161,109,22,1.092345,7,2,certificate
908,14,14,0,3480.3662,13356.8310,124,23,1.114297,7,3,certificate
909,10,10,0,2957.5300,11032.6501,117,18,0.908671,7,2,certificate
910,14,14,0,3293.6506,12578.2529,119,26,1.293930,7,2,certificate
911,16,16,0,3463.3767,13316.8833,120,24,1.073461,7,2,certificate
912,11,11,0,3455.1593,13350.7966,122,21,2.722543,7,2,certificate
913,16,16,0,3346.8111,13194.0555,105,24,1.079636,7,2,certificate
914,10,10,0,2908.4395,10682.1973,121,21,1.510984,7,2,certificate
915,10,10,0,2720.4632,9912.3160,115,19,2.317132,7,2,certificate
916,16,16,0,4842.6130,19828.0649,134,33,2.098872,7,2,certificate
917,16,16,0,3612.9264,14289.6320,113,29,1.834351,7,2,certificate
918,16,16,0,4212.4826,16957.4128,124,28,1.300685,7,2,certificate
919,15,15,0,3825.5504,15052.7520,124,26,1.215894,7,2,certificate
920,10,10,0,3385.8946,12914.4731,126,22,1.395901,7,2,certificate
921,16,16,0,3567.5088,14322.5442,105,26,3.089895,7,2,certificate
922,16,16,0,3733.1106,14365.5529,130,26,1.202299,7,2,certificate
923,12,12,0,4002.5943,16242.9717,116,24,0.851677,7,2,certificate
924,15,15,0,3638.0313,14000.1565,128,28,1.422069,7,2,certificate
925,13,13,0,3747.9569,14674.7846,125,23,1.086349,7,3,certificate
926,15,15,0,4297.2435,17256.2173,129,31,1.463844,7,3,certificate
927,12,12,0,2832.5464,10147.7321,124,22,1.180281,7,2,certificate
928,12,12,0,3539.2676,13631.3379,126,23,0.910888,7,2,certificate
929,11,11,0,3551.9650,13739.8248,125,23,0.860677,7,2,certificate
930,16,16,0,3892.0431,15400.2155,123,27,1.296999,7,2,certificate
931,12,12,0,3823.1935,15405.9675,114,20,0.839644,7,2,certificate
932,11,11,0,2836.3544,10421.7722,116,19,1.243582,7,2,certificate
933,11,11,0,3445.6242,13078.1208,129,21,1.154315,7,3,certificate
934,14,14,0,3502.6231,13653.1157,118,26,1.805529,7,2,certificate
935,16,16,0,3246.1079,12410.5395,114,25,1.298891,7,2,certificate
936,13,13,0,4082.8793,16244.3965,129,22,1.024204,7,3,certificate
937,12,12,0,3371.0498,12855.2489,124,21,0.952548,7,2,certificate
938,11,11,0,2972.7104,11263.5519,111,20,1.070473,7,3,certificate
939,10,10,0,3092.8249,11449.1243,126,22,1.291516,7,2,certificate
940,12,12,0,2643.1703,9375.8516,119,20,1.048563,7,2,certificate
941,16,16,0,4164.0756,16735.3780,124,28,3.732442,7,2,certificate
942,11,11,0,3256.3873,12301.9367,124,24,1.089748,7,2,certificate
943,13,13,0,3405.1130,13350.5650,112,24,2.611567,7,2,certificate
944,11,11,0,3164.3088,12301.5438,109,20,1.052023,7,2,certificate
945,14,14,0,3675.2991,14701.4956,111,23,2.711048,7,2,certificate
946,11,11,0,3233.4734,12282.3672,121,20,0.995127,7,2,certificate
947,15,15,0,3348.2902,12881.4509,117,25,3.084544,7,2,certificate
948,14,14,0,3649.8870,13754.4351,139,25,0.990033,7,2,certificate
949,15,15,0,3376.4143,12847.0714,122,25,1.402957,7,2,certificate
950,15,15,0,3737.9082,14769.5410,119,25,1.649853,7,2,certificate
