trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear,stop_reason
67,11,11,0,3906.0807,14890.4036,146,25,0.915544,7,2,certificate
68,16,16,0,4224.1608,16475.8039,142,26,2.153589,7,2,certificate
69,13,13,0,3173.7243,10913.6216,155,24,0.998294,7,2,certificate
70,13,13,0,3521.4382,12512.1908,160,22,0.700800,7,2,certificate
71,13,13,0,3555.5166,13222.5832,141,23,1.585145,7,2,certificate
72,10,10,0,3324.5267,11952.6334,148,19,0.517151,7,2,certificate
73,11,11,0,3386.6244,12878.1222,127,21,0.762355,7,2,certificate
74,13,13,0,3688.9819,13714.9095,147,26,1.770514,7,2,certificate
75,15,15,0,4540.2211,16441.1056,196,29,0.743227,7,2,certificate
76,15,15,0,4148.9707,15959.8534,148,28,1.262390,7,2,certificate
77,12,12,0,4248.5420,16597.7102,145,25,1.124763,7,2,certificate
78,14,14,0,3719.6086,13603.0430,156,28,0.904089,7,2,certificate
79,12,12,0,3205.5030,11807.5151,131,19,1.539510,7,2,certificate
80,13,13,0,3356.8963,12399.4816,136,22,0.965525,7,2,certificate
81,13,13,0,3704.3145,13821.5725,146,25,0.678320,7,2,certificate
82,16,16,0,3529.6578,13393.2888,129,24,1.187954,7,2,certificate
83,11,11,0,3575.1747,13430.8737,139,21,2.517503,7,2,certificate
84,16,16,0,4076.5995,15292.9973,157,30,1.537345,7,2,certificate
85,10,10,0,3868.3029,14626.5145,149,21,0.687567,7,2,certificate
86,16,16,0,4102.6020,14873.0101,175,28,1.783619,7,3,certificate
87,13,13,0,3457.1676,11970.8382,166,24,2.346387,7,2,certificate
88,10,10,0,3463.3289,13066.6447,134,21,1.166281,7,2,certificate
89,13,13,0,3726.4343,14282.1716,135,25,2.010554,7,2,certificate
90,10,10,0,3441.4178,12622.0891,145,24,0.870712,7,2,certificate
91,16,16,0,3323.8760,11284.3800,165,24,2.856945,7,2,certificate
92,15,15,0,3519.2641,12241.3205,167,28,0.807573,7,2,certificate
93,12,12,0,3308.5177,11677.5885,152,22,2.644624,7,2,certificate
94,14,14,0,3674.7471,13243.7353,160,26,1.321506,7,2,certificate
95,15,15,0,3778.0866,14085.4331,148,26,3.673458,7,2,certificate
96,12,12,0,3339.5661,12447.8305,132,23,1.723739,7,2,certificate
97,13,13,0,3449.6853,12678.4267,142,26,1.817367,7,2,certificate
98,15,15,0,3730.4651,13937.3255,145,24,1.042387,7,3,certificate
99,13,13,0,3461.4426,12852.2130,138,23,1.915434,7,2,certificate
100,13,13,0,3490.0563,12730.2817,147,21,0.973882,7,2,certificate
