trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear,cover_snaps,n_cover_moves,stop_reason
755,11,11,0,3423.4141,13167.0703,123,22,0.284737,7,2,7,6,certificate
756,12,12,0,3218.3685,12271.8423,118,22,0.335351,7,2,7,6,certificate
757,10,10,0,2964.0424,11160.2118,114,18,0.303850,7,2,7,6,certificate
758,11,11,0,3486.1301,13235.6503,131,20,0.278564,7,2,7,6,certificate
759,13,13,0,3557.5895,14057.9473,114,23,0.303947,7,2,7,6,certificate
760,10,10,0,3306.8172,12789.0860,117,19,0.302858,7,3,7,6,certificate
761,11,11,0,3206.6136,12008.0679,126,21,0.309032,7,2,7,6,certificate
762,11,11,0,3778.8553,14629.2765,134,18,0.270337,7,2,7,6,certificate
763,13,13,0,3140.4225,11357.1126,134,20,0.334210,7,2,7,6,certificate
764,11,11,0,2908.0599,11090.2996,106,19,0.315568,7,2,7,6,certificate
765,12,12,0,2737.5027,10097.5135,110,18,0.290061,7,2,7,6,certificate
766,15,15,0,3072.4995,11502.4975,117,23,0.591857,7,2,7,6,certificate
767,10,10,0,3048.1051,11190.5255,126,18,0.308324,7,3,7,6,certificate
768,16,16,0,3187.3681,11816.8406,124,26,0.333339,7,2,6,5,certificate
769,16,16,0,3083.5751,11777.8754,109,26,0.897257,7,2,6,5,certificate
770,16,16,0,3553.4033,13962.0167,114,26,0.285627,7,2,6,5,certificate
771,14,14,0,3562.6604,14028.3020,115,22,0.301796,7,2,7,6,certificate
772,14,14,0,3651.4462,14037.2309,129,23,0.339086,7,2,7,6,certificate
773,10,10,0,3877.0002,15455.0011,123,18,0.322698,7,2,7,6,certificate
774,10,10,0,3026.9058,11219.5292,123,17,0.284191,7,2,7,6,certificate
775,10,10,0,2825.9206,10464.6032,114,17,0.267324,7,2,7,6,certificate
776,10,10,0,3401.5007,13012.5037,125,19,0.313285,7,2,7,6,certificate
777,12,12,0,3361.2159,12981.0796,118,21,0.310118,7,2,7,6,certificate
778,14,14,0,3358.3350,12791.6749,122,22,0.466482,7,2,7,6,certificate
779,15,15,0,3727.7917,14828.9583,115,26,0.388777,7,2,7,6,certificate
780,10,10,0,3340.7264,11873.6319,153,20,0.315604,7,3,7,6,certificate
781,14,14,0,2868.4370,10402.1849,120,23,0.401555,7,2,7,6,certificate
782,15,15,0,3409.6748,13383.3742,110,25,0.392110,7,2,7,6,certificate
783,15,15,0,3263.7947,12418.9737,118,23,0.365273,7,2,7,6,certificate
784,11,11,0,3092.4529,11777.2643,114,21,0.356509,7,2,7,6,certificate
785,15,15,0,4271.0928,17130.4641,129,27,0.378987,7,2,7,6,certificate
786,14,14,0,3683.3351,14681.6753,113,25,0.327279,7,2,7,6,certificate
787,11,11,0,3758.0091,14980.0453,118,22,0.343496,7,2,7,6,certificate
788,15,15,0,3754.5411,14497.7055,130,25,0.377807,7,2,7,6,certificate
789,16,16,0,3281.9865,12359.9323,122,25,0.259889,7,2,6,5,certificate
790,14,14,0,3489.2616,13431.3081,122,23,0.278344,7,3,7,6,certificate
791,12,12,0,3665.1542,14430.7709,121,19,0.290832,7,2,7,6,certificate
792,14,14,0,3884.7258,15583.6291,117,22,0.376123,7,2,7,6,certificate
793,10,10,0,2949.9205,11144.6025,112,16,0.244192,7,3,7,6,certificate
794,13,13,0,3511.5000,13402.5001,128,23,0.289757,7,2,7,6,certificate
795,11,11,0,3634.1750,14170.8751,124,18,0.299780,7,3,7,6,certificate
796,10,10,0,2918.1413,10755.7066,120,18,0.304412,7,3,7,6,certificate
797,14,14,0,3416.6605,13108.3024,121,23,0.384861,7,2,7,6,certificate
798,11,11,0,2823.0779,10740.3893,104,18,0.248823,7,2,7,6,certificate
799,16,16,0,3501.7348,13763.6740,111,24,0.437567,7,2,6,5,certificate
800,14,14,0,3623.1672,14195.8361,120,23,0.385944,7,2,7,6,certificate
801,13,13,0,3516.9135,13799.5674,116,21,0.346829,7,2,7,6,certificate
802,13,13,0,2972.5458,11232.7288,110,19,0.272601,7,2,7,6,certificate
803,11,11,0,2588.4817,9192.4083,116,18,0.317199,7,2,7,6,certificate
804,11,11,0,3505.7078,13493.5388,125,17,0.293825,7,2,7,6,certificate
805,16,16,0,3597.5769,14362.8847,108,25,0.325554,7,2,6,5,certificate
806,15,15,0,3871.3582,15551.7911,114,24,0.276854,7,2,7,6,certificate
807,15,15,0,3809.8129,14779.0643,130,23,0.330291,7,2,7,6,certificate
808,16,16,0,3422.5626,13412.8130,111,23,0.307330,7,2,6,5,certificate
809,15,15,0,3966.1814,15600.9072,129,27,0.340885,7,2,7,6,certificate
810,14,14,0,3306.6547,12773.2735,114,24,0.352827,7,2,7,6,certificate
811,14,14,0,3691.9524,14254.7622,129,24,0.330379,7,2,7,6,certificate
812,10,10,0,3033.7165,11538.5826,113,19,0.317179,7,2,7,6,certificate
813,13,13,0,3528.7716,13643.8579,123,24,0.385691,7,2,7,6,certificate
814,16,16,0,3465.1999,13740.9994,107,26,0.445869,7,2,6,5,certificate
815,14,14,0,3516.5601,13427.8004,129,26,0.368783,7,2,7,6,certificate
816,16,16,0,3984.4459,16112.2297,114,25,0.329520,7,2,6,5,certificate
817,16,16,0,4084.0577,16825.2883,107,27,0.334285,7,2,6,5,certificate
818,12,12,0,2988.0082,11225.0409,114,19,0.315722,7,2,7,6,certificate
819,11,11,0,3627.1268,14050.6338,128,19,0.323986,7,2,7,6,certificate
820,12,12,0,2596.8279,9609.1394,103,20,0.508684,7,2,7,6,certificate
821,12,12,0,3828.9307,15314.6534,118,20,0.283453,7,2,7,6,certificate
822,14,14,0,3977.1397,15975.6984,119,24,0.362198,7,2,7,6,certificate
823,10,10,0,3497.6289,13768.1444,116,17,0.295207,7,2,7,6,certificate
824,14,14,0,3320.8653,12634.3263,121,23,0.676877,7,2,7,6,certificate
825,14,14,0,2749.4748,10082.3742,111,22,0.344877,7,2,7,6,certificate
826,13,13,0,3459.2111,13491.0557,117,23,0.344719,7,2,7,6,certificate
827,11,11,0,4063.3882,16476.9410,119,19,0.310195,7,2,7,6,certificate
828,12,12,0,3314.0151,12550.0754,124,21,0.374864,7,2,7,6,certificate
829,10,10,0,3440.4352,13422.1761,118,18,0.329202,7,2,7,6,certificate
830,10,10,0,2983.9276,11044.6381,121,18,0.285973,7,2,7,6,certificate
831,15,15,0,3462.1933,13885.9664,102,21,0.375125,7,2,7,5,certificate
832,13,13,0,3324.2872,12776.4359,118,23,0.331725,7,2,7,6,certificate
833,11,11,0,3358.6366,12833.1828,123,20,0.303401,7,2,7,6,certificate
834,11,11,0,3318.8933,12579.4666,125,20,0.367813,7,2,7,6,certificate
835,13,13,0,3831.3163,15236.5814,120,24,0.372753,7,2,7,6,certificate
836,14,14,0,3596.4175,14057.0873,120,23,0.323820,7,2,7,6,certificate
837,15,15,0,3490.1095,13370.5476,124,26,0.342079,7,3,7,6,certificate
838,11,11,0,2858.1617,10750.8083,109,18,0.401163,7,2,7,6,certificate
839,13,13,0,3156.6262,11808.1308,122,21,0.272991,7,2,7,6,certificate
840,12,12,0,3144.6283,11868.1415,119,20,0.315368,7,2,7,6,certificate
841,16,16,0,3978.0899,15605.4494,130,25,0.308756,7,2,7,6,certificate
842,13,13,0,3618.4924,13952.4622,128,23,0.333220,7,2,7,6,certificate
843,14,14,0,2860.4792,10657.3962,110,24,0.344910,7,2,7,6,certificate
844,13,13,0,3692.5360,14467.6801,123,21,0.281411,7,2,7,6,certificate
845,12,12,0,2814.7818,10063.9092,124,22,0.333693,7,2,7,6,certificate
846,16,16,0,3496.9934,13724.9669,113,23,0.278813,7,2,6,5,certificate
847,11,11,0,3153.7331,11783.6653,124,19,0.308163,7,2,7,6,certificate
848,10,10,0,2812.0149,10380.0746,115,17,0.282715,7,2,7,6,certificate
849,10,10,0,3164.5278,12117.6389,116,18,0.397297,7,2,7,6,certificate
850,10,10,0,3510.3421,13541.7106,126,17,0.285780,7,3,7,6,certificate
851,14,14,0,3197.7094,12073.5471,119,22,0.279612,7,3,7,6,certificate
852,12,12,0,3483.9443,13619.7214,117,21,0.407009,7,2,7,6,certificate
853,13,13,0,3842.7803,15238.9017,122,21,0.327632,7,2,7,6,certificate
854,10,10,0,3744.2441,14606.2203,129,19,0.289307,7,2,7,6,certificate
855,12,12,0,3130.1911,11640.9556,125,23,0.464288,7,2,7,6,certificate
856,11,11,0,3181.6732,12223.3658,114,18,0.312739,7,2,7,6,certificate
857,13,13,0,3400.1495,13115.7475,119,23,0.364995,7,2,7,6,certificate
858,11,11,0,3017.2483,11231.2413,120,22,0.516500,7,2,7,6,certificate
859,15,15,0,3594.1187,13700.5933,130,27,0.383308,7,2,7,6,certificate
860,16,16,0,3338.6914,13038.4572,109,26,0.319610,7,2,6,5,certificate
861,13,13,0,3407.9629,13109.8144,120,24,0.337375,7,2,7,6,certificate
862,14,14,0,3268.6461,12448.2303,118,23,0.280442,7,2,7,6,certificate
863,14,14,0,3738.5472,14897.7358,115,25,0.331572,7,2,7,6,certificate
864,11,11,0,3144.9870,11719.9352,125,19,0.299678,7,3,7,6,certificate
865,15,15,0,3675.2702,14591.3512,114,27,0.384498,7,2,7,6,certificate
866,15,15,0,3650.0728,14385.3638,117,25,0.406960,7,2,7,6,certificate
867,12,12,0,3335.6430,12918.2150,116,21,0.494513,7,2,7,6,certificate
868,13,13,0,3432.4830,13062.4152,126,21,0.339763,7,2,7,6,certificate
869,11,11,0,3036.5347,11192.6734,124,19,0.287621,7,2,7,6,certificate
870,16,16,0,3538.2657,13666.3286,121,24,0.495096,7,2,6,5,certificate
871,13,13,0,3823.1022,15270.5108,118,25,0.365395,7,2,7,6,certificate
872,15,15,0,3836.8592,15154.2959,122,25,0.334302,7,2,7,6,certificate
873,10,10,0,2863.0201,10395.1007,123,18,0.262959,7,3,7,6,certificate
874,11,11,0,3341.9407,12789.7035,122,18,0.288909,7,3,7,6,certificate
875,15,15,0,3340.6525,13053.2627,110,26,0.357555,7,2,7,6,certificate
876,15,15,0,3724.0623,14895.3116,112,25,0.491203,7,2,7,6,certificate
877,16,16,0,3497.4184,13447.0921,122,25,0.279655,7,2,6,5,certificate
878,14,14,0,3125.3923,11811.9616,116,23,0.291506,7,2,7,6,certificate
879,16,16,0,3449.1992,13465.9961,113,23,0.287233,7,2,7,6,certificate
880,12,12,0,3867.3687,15476.8434,120,21,0.343522,7,2,7,6,certificate
881,12,12,0,2935.1094,10865.5469,118,19,0.310614,7,2,7,6,certificate
882,13,13,0,3372.3689,12966.8443,119,22,0.327416,7,2,7,6,certificate
883,10,10,0,3145.6696,11733.3478,125,17,0.257628,7,2,7,6,certificate
884,16,16,0,3651.3987,14086.9933,126,25,0.284663,7,2,7,6,certificate
885,12,12,0,3459.1460,13345.7302,122,20,0.364814,7,2,7,6,certificate
886,12,12,0,4088.3606,16586.8031,119,21,0.350341,7,2,7,6,certificate
887,15,15,0,3304.2518,12766.2592,113,24,0.281492,7,2,7,6,certificate
888,14,14,0,3734.6256,14983.1282,112,22,0.320602,7,2,7,6,certificate
889,13,13,0,3422.2583,13016.2915,126,22,0.361565,7,2,7,6,certificate
890,10,10,0,3693.8508,14379.2539,129,21,0.302804,7,2,7,6,certificate
891,16,16,0,4042.4807,16432.4033,113,25,0.282472,7,2,6,5,certificate
892,15,15,0,3859.1996,15515.9980,114,22,0.296664,7,2,7,6,certificate
893,11,11,0,3472.9414,13439.7069,122,19,0.267902,7,2,7,6,certificate
894,10,10,0,3057.5024,11627.5118,114,18,0.275267,7,2,7,6,certificate
895,15,15,0,3445.2656,13176.3280,123,23,0.349929,7,2,7,6,certificate
896,11,11,0,3240.9038,12489.5189,115,18,0.325085,7,2,7,6,certificate
897,12,12,0,3027.8318,11369.1592,116,20,0.340549,7,2,7,6,certificate
898,14,14,0,3615.4437,14047.2187,123,24,0.300082,7,2,7,6,certificate
899,15,15,0,3408.7555,13203.7775,116,24,0.297207,7,2,7,6,certificate
900,14,14,0,3261.3622,12061.8111,130,24,0.341153,7,2,7,6,certificate
901,15,15,0,4329.8216,17324.1079,132,29,0.413939,7,2,7,6,certificate
902,16,16,0,3719.9457,14574.7285,121,25,0.347409,7,2,7,6,certificate
903,12,12,0,3379.7751,13098.8755,117,20,0.332397,7,2,7,6,certificate
904,15,15,0,3756.2443,14941.2213,116,26,0.428225,7,2,7,6,certificate
905,12,12,0,3838.4009,15247.0043,122,21,0.381847,7,2,7,6,certificate
906,15,15,0,3397.9291,13394.6457,108,26,0.369404,7,2,7,6,certificate
907,13,13,0,3248.4454,12417.2268,117,22,0.653329,7,2,7,6,certificate
908,14,14,0,3266.6782,12243.3911,125,22,0.385055,7,2,7,6,certificate
909,10,10,0,3171.2226,12056.1130,119,18,0.319031,7,2,7,6,certificate
910,14,14,0,3360.5978,12992.9890,116,23,0.237866,7,2,7,6,certificate
911,16,16,0,3975.9700,16054.8501,115,27,0.217475,7,2,6,5,certificate
912,11,11,0,3669.7365,14008.6824,136,22,0.523853,7,4,7,6,certificate
913,16,16,0,3795.6780,15053.3898,118,23,0.284327,7,2,6,5,certificate
914,10,10,0,2549.1454,8990.7269,117,21,0.302755,7,2,7,6,certificate
915,10,10,0,2661.1189,9495.5944,119,18,0.316598,7,2,7,6,certificate
916,16,16,0,4125.1420,16580.7098,122,30,0.371408,7,2,6,5,certificate
917,16,16,0,3704.6156,14223.0779,130,26,0.330533,7,2,7,6,certificate
918,16,16,0,4295.6073,17358.0366,124,24,0.516805,7,2,6,5,certificate
919,15,15,0,3926.4002,16097.0012,106,24,0.322361,7,3,7,6,certificate
920,10,10,0,3350.9761,12739.8806,126,21,0.366644,7,2,7,6,certificate
921,16,16,0,3720.1546,14410.7731,128,26,0.299906,7,2,6,5,certificate
922,16,16,0,3669.1711,15015.8556,98,22,0.209617,7,2,4,3,certificate
923,12,12,0,3613.1168,14115.5840,122,23,0.363581,7,2,7,6,certificate
924,15,15,0,3042.2632,11491.3158,112,25,0.483740,7,2,7,6,certificate
925,13,13,0,3843.8746,15059.3732,129,23,0.572117,7,2,7,6,certificate
926,15,15,0,4129.2065,16981.0326,110,25,0.357762,7,2,7,6,certificate
927,12,12,0,2751.6839,10123.4196,111,18,0.261982,7,2,7,6,certificate
928,12,12,0,3575.4201,13902.1006,124,21,0.291001,7,2,7,6,certificate
929,11,11,0,3444.2057,13416.0287,118,20,0.355462,7,2,7,6,certificate
930,16,16,0,4046.3951,16236.9754,120,26,0.282750,7,2,6,5,certificate
931,12,12,0,3531.1461,13835.7303,119,20,0.316867,7,2,7,6,certificate
932,11,11,0,2796.8550,9939.2750,126,21,0.585568,7,2,7,6,certificate
933,11,11,0,3475.7302,13273.6508,128,21,0.345909,7,2,7,6,certificate
934,14,14,0,3244.6100,12243.0501,122,26,0.355031,7,2,7,6,certificate
935,16,16,0,3218.4400,12137.2002,119,23,0.528640,7,2,7,6,certificate
936,13,13,0,4108.4678,16302.3390,131,27,0.431010,7,2,7,6,certificate
937,12,12,0,3222.8962,12234.4812,120,20,0.271690,7,2,7,6,certificate
938,11,11,0,2938.8241,10724.1205,123,18,0.293300,7,2,7,6,certificate
939,10,10,0,3201.2369,11936.1843,128,18,0.588253,7,3,7,6,certificate
940,12,12,0,2644.7991,9618.9956,111,20,0.286038,7,2,7,6,certificate
941,16,16,0,3874.6118,15688.0588,110,25,0.848323,7,2,6,5,certificate
942,11,11,0,3527.1885,13785.9423,120,18,0.302492,7,2,7,6,certificate
943,13,13,0,3580.4645,13867.3224,124,21,0.316310,7,3,7,6,certificate
944,11,11,0,3101.4061,11797.0306,115,19,0.341101,7,2,7,6,certificate
945,14,14,0,3397.9221,13194.6107,116,26,0.823096,7,2,7,6,certificate
946,11,11,0,3089.2110,11406.0551,126,19,0.288492,7,3,7,6,certificate
947,15,15,0,3392.5887,13282.9434,111,22,0.628152,7,2,7,6,certificate
948,14,14,0,3712.4047,14597.0237,121,24,0.444422,7,2,7,6,certificate
949,15,15,0,3095.8665,12089.3323,101,23,0.382618,7,2,7,6,certificate
950,15,15,0,3923.5337,15692.6683,120,30,0.515281,7,2,7,6,certificate
951,15,15,0,3458.1957,13510.9785,115,23,0.312377,7,2,7,6,certificate
952,13,13,0,3336.1207,12520.6036,129,25,0.341838,7,2,7,6,certificate
953,11,11,0,3747.7005,14753.5024,124,20,0.308857,7,2,7,6,certificate
954,15,15,0,3436.4298,13282.1492,118,22,0.306196,7,2,7,6,certificate
955,14,14,0,3636.1408,14095.7042,125,24,0.333544,7,2,7,6,certificate
956,12,12,0,3075.0952,11460.4762,121,20,0.354276,7,2,7,6,certificate
957,14,14,0,3518.5785,13862.8925,113,21,0.344345,7,3,7,6,certificate
958,10,10,0,3503.2740,13731.3700,118,18,0.358439,7,2,7,6,certificate
959,15,15,0,3924.2288,15631.1441,121,24,0.389706,7,2,7,6,certificate
960,11,11,0,3348.8352,12824.1761,121,18,0.281901,7,2,7,6,certificate
961,11,11,0,3472.5377,13242.6885,128,19,0.288364,7,2,7,6,certificate
962,15,15,0,3401.0288,13010.1438,122,24,0.413879,7,2,7,6,certificate
963,13,13,0,3610.7543,14208.7717,118,23,0.301237,7,2,7,6,certificate
964,15,15,0,3927.9696,15294.8479,133,31,0.488657,7,2,7,6,certificate
965,14,14,0,3471.1435,13305.7176,124,23,0.378153,7,2,7,6,certificate
966,16,16,0,3579.9081,13934.5406,119,27,0.347007,7,2,6,5,certificate
967,13,13,0,3816.2276,15221.1381,118,21,0.375615,7,2,7,6,certificate
968,16,16,0,3436.4985,13357.4926,115,26,0.356341,7,2,7,6,certificate
969,15,15,0,3568.8190,13859.0949,121,24,0.423989,7,2,7,6,certificate
970,13,13,0,2756.3180,9656.5898,127,21,0.316247,7,2,7,6,certificate
971,14,14,0,3659.6815,14573.4074,113,23,0.330509,7,2,7,6,certificate
972,15,15,0,3003.5482,11382.7409,109,22,0.296032,7,2,7,6,certificate
973,12,12,0,2854.0542,10705.2711,109,18,0.265274,7,2,7,6,certificate
974,12,12,0,3060.6709,11568.3545,115,22,0.338063,7,2,7,6,certificate
975,14,14,0,3714.4137,14882.0684,112,24,0.329760,7,2,7,6,certificate
976,14,14,0,2892.3653,10701.8266,114,24,0.483635,7,2,7,6,certificate
977,11,11,0,2977.4606,10847.3030,126,19,0.305752,7,2,7,6,certificate
978,15,15,0,4047.3970,15981.9851,130,26,0.405068,7,2,7,6,certificate
979,11,11,0,3634.9850,14104.9249,127,18,0.216134,7,3,7,6,certificate
980,13,13,0,3266.3701,12421.8507,120,22,0.299381,7,2,7,6,certificate
981,16,16,0,3638.5657,14207.8283,120,22,0.291886,7,3,6,5,certificate
982,14,14,0,3321.5366,12867.6828,114,24,0.302240,7,2,7,6,certificate
983,13,13,0,3567.1631,13980.8156,118,23,0.299447,7,2,7,6,certificate
984,12,12,0,2919.4940,10942.4702,112,21,0.299258,7,2,7,6,certificate
985,14,14,0,3157.2424,12061.2118,113,24,0.374857,7,2,7,6,certificate
986,13,13,0,3737.3859,14681.9293,123,22,0.250572,7,3,7,6,certificate
987,16,16,0,3949.1282,15300.6409,135,25,0.339620,7,2,7,6,certificate
988,11,11,0,2954.2180,11116.0900,113,19,0.253319,7,2,7,6,certificate
989,12,12,0,3474.2043,13451.0217,121,20,0.325107,7,2,7,6,certificate
990,13,13,0,3352.0849,12790.4243,122,20,0.284914,7,2,7,6,certificate
991,12,12,0,3465.1002,13490.5010,119,20,0.338444,7,2,7,6,certificate
992,15,15,0,3455.8259,13399.1295,117,23,0.261607,7,2,7,6,certificate
993,15,15,0,2973.1826,11165.9130,111,23,0.323746,7,2,7,6,certificate
994,12,12,0,3201.1973,12220.9865,117,21,0.265160,7,2,7,6,certificate
995,16,16,0,3386.2013,13126.0065,114,23,0.248887,7,2,6,5,certificate
996,14,14,0,3622.8458,13894.2288,129,22,0.311612,7,2,7,6,certificate
997,14,14,0,3449.1412,13850.7062,102,23,0.272705,7,2,7,6,certificate
998,13,13,0,3497.1494,13580.7471,120,20,0.205037,7,2,7,6,certificate
999,12,12,0,2980.1069,10780.5343,128,22,0.141716,7,2,7,6,certificate
