trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear,stop_reason
608,13,13,0,3504.8770,13624.3848,120,25,0.901984,7,2,certificate
609,15,15,0,3583.2036,13781.0180,126,25,0.872220,7,2,certificate
610,13,13,0,3425.0463,13140.2316,123,22,0.932345,7,2,certificate
611,10,10,0,3226.7333,12078.6667,127,19,0.951209,7,2,certificate
612,11,11,0,2839.8484,10419.2422,117,19,0.668901,7,2,certificate
613,13,13,0,3534.2312,13596.1562,125,25,1.064390,7,2,certificate
614,14,14,0,4272.7141,17273.5703,125,28,0.786685,7,2,certificate
615,10,10,0,3810.8388,14929.1941,130,19,0.731021,7,2,certificate
616,12,12,0,3737.6613,14708.3063,123,23,0.695935,7,2,certificate
617,10,10,0,3741.9011,14854.5056,121,20,0.759140,7,2,certificate
618,10,10,0,3093.0669,11650.3346,119,19,0.824868,7,2,certificate
619,12,12,0,3020.8343,11034.1715,126,19,0.694325,7,2,certificate
620,10,10,0,3245.1815,11975.9075,134,22,0.996171,7,2,certificate
621,15,15,0,4058.1905,16635.9523,110,25,0.870678,7,2,certificate
622,15,15,0,4340.9935,17484.9673,129,27,0.786505,7,2,certificate
623,16,16,0,3200.8203,12174.1014,115,23,0.879707,7,2,certificate
624,12,12,0,3740.7749,14843.8746,119,23,1.264011,7,2,certificate
625,13,13,0,3665.1350,14390.6751,121,23,0.684978,7,2,certificate
626,12,12,0,3639.0039,14300.0195,120,23,0.899316,7,2,certificate
627,14,14,0,3791.8317,14809.1583,128,26,1.083920,7,2,certificate
628,16,16,0,3884.2663,15346.3314,123,27,0.977637,7,2,certificate
629,10,10,0,2959.1199,10835.5994,124,21,0.836258,7,2,certificate
630,14,14,0,3309.4205,12672.1027,118,26,1.022943,7,2,certificate
631,11,11,0,2939.2310,10931.1552,117,20,0.660776,7,2,certificate
632,11,11,0,3666.8688,14524.3441,118,23,0.854974,7,2,certificate
633,15,15,0,3702.9577,14939.7884,107,25,0.736114,7,2,certificate
634,14,14,0,3787.7689,15123.8446,116,23,0.888354,7,2,certificate
635,10,10,0,3483.1468,13670.7338,117,20,0.753257,7,2,certificate
636,12,12,0,3924.3886,15266.9430,136,25,0.956817,7,2,certificate
637,10,10,0,3568.7308,14068.6541,118,21,0.807548,7,3,certificate
638,16,16,0,4189.1569,16670.7845,129,26,0.661429,7,3,certificate
639,16,16,0,3680.4428,14577.2142,115,24,0.921769,7,2,certificate
640,15,15,0,4024.0548,16005.2741,125,24,1.081317,7,2,certificate
641,13,13,0,3486.7396,13478.6979,122,23,1.772711,7,2,certificate
642,12,12,0,3596.1887,14180.9435,117,20,0.639727,7,2,certificate
643,11,11,0,3296.9614,12469.8069,125,21,0.746539,7,2,certificate
644,15,15,0,4027.3042,16346.5210,114,25,1.097539,7,2,certificate
645,13,13,0,3210.1651,12620.8254,104,22,0.565361,7,2,certificate
646,13,13,0,3334.9652,12944.8258,114,24,1.057199,7,2,certificate
647,13,13,0,3665.4693,14182.3467,128,28,0.920814,7,2,certificate
648,15,15,0,3808.0246,15360.1229,111,25,1.212015,7,2,certificate
649,15,15,0,4279.6532,17358.2659,123,26,0.815357,7,2,certificate
650,11,11,0,2855.3350,10526.6752,116,18,0.746181,7,2,certificate
651,11,11,0,3590.8443,13409.2215,142,24,0.963650,7,2,certificate
652,11,11,0,3091.2922,11621.4611,120,22,0.837566,7,2,certificate
653,16,16,0,3307.9580,13189.7898,98,23,0.780517,7,2,certificate
654,12,12,0,3641.0456,14110.2278,127,21,0.613737,7,2,certificate
655,13,13,0,3052.0299,11245.1496,124,23,0.655065,7,2,certificate
656,16,16,0,5404.8592,22824.2960,129,40,0.778371,7,2,certificate
657,16,16,0,3587.3593,13876.7963,123,28,1.254690,7,2,certificate
658,10,10,0,3976.2999,15766.4994,129,20,0.610899,7,5,certificate
659,15,15,0,4052.2814,16061.4072,130,25,1.063951,7,2,certificate
660,14,14,0,3812.2326,15006.1629,124,26,1.628815,7,2,certificate
661,13,13,0,3406.6386,13078.1930,121,22,0.775721,7,2,certificate
662,15,15,0,3152.1128,11895.5642,117,25,0.947205,7,2,certificate
663,16,16,0,3105.1416,11800.7082,111,24,1.047926,7,2,certificate
664,10,10,0,3617.8830,13754.4152,137,22,0.932642,7,3,certificate
665,16,16,0,3589.4515,13862.2575,124,28,1.045788,7,2,certificate
666,13,13,0,3239.0628,12325.3139,119,21,0.801197,7,2,certificate
667,11,11,0,3037.8414,11324.2069,120,21,0.884764,7,2,certificate
668,14,14,0,3711.2656,14646.3281,119,25,1.118928,7,2,certificate
669,14,14,0,3737.6577,14598.2886,125,27,0.958801,7,2,certificate
670,11,11,0,4254.8714,17474.3570,118,22,0.847973,7,2,certificate
671,12,12,0,3651.3832,14556.9159,114,23,0.892515,7,2,certificate
672,10,10,0,3458.3703,13301.8513,125,21,0.722452,7,2,certificate
673,13,13,0,3952.3081,15976.5403,116,22,0.772953,7,2,certificate
674,11,11,0,3054.7659,11078.8294,130,23,0.876492,7,2,certificate
675,15,15,0,3810.9167,15434.5836,109,26,1.057533,7,2,certificate
676,13,13,0,3136.8290,11914.1449,115,22,0.700016,7,3,certificate
677,14,14,0,4023.0251,15905.1253,129,22,0.635630,7,2,certificate
678,13,13,0,3687.6059,14743.0296,113,24,1.381740,7,2,certificate
679,10,10,0,3127.1803,11515.9016,130,20,0.752050,7,2,certificate
680,12,12,0,3366.8144,12674.0719,129,21,0.731145,7,2,certificate
681,12,12,0,3522.0972,13685.4860,121,22,0.850469,7,3,certificate
682,15,15,0,3768.2742,14986.3712,117,26,1.006303,7,2,certificate
683,11,11,0,2968.7057,11078.5285,117,19,0.822462,7,2,certificate
684,10,10,0,2869.6484,10308.2421,126,18,0.763511,7,3,certificate
685,12,12,0,4142.4495,16762.2476,121,24,0.857324,7,2,certificate
686,10,10,0,3259.0930,12420.4649,121,22,0.968659,7,2,certificate
687,11,11,0,3882.2051,15026.0253,137,23,1.007448,7,2,certificate
688,12,12,0,4140.9585,17114.7925,110,22,0.700197,7,2,certificate
689,12,12,0,3334.3909,12886.9543,116,19,0.803263,7,2,certificate
690,14,14,0,3613.9480,14549.7401,107,23,0.834930,7,2,certificate
691,11,11,0,2957.2242,11086.1209,115,19,0.677036,7,2,certificate
692,13,13,0,3589.2052,13941.0258,123,21,0.972157,7,2,certificate
693,12,12,0,3733.0159,14535.0794,128,25,1.150328,7,2,certificate
694,10,10,0,3138.8570,11944.2850,117,18,0.674829,7,2,certificate
695,15,15,0,2940.2138,10881.0689,115,23,0.975252,7,2,certificate
696,15,15,0,4148.5078,16762.5388,121,24,0.816328,7,3,certificate
697,15,15,0,3716.3333,15011.6665,107,26,1.274208,7,2,certificate
698,10,10,0,3658.2476,14481.2379,119,19,0.691765,7,2,certificate
699,16,16,0,4108.1648,16365.8240,126,30,1.594085,7,2,certificate
700,13,13,0,3854.9190,15704.5950,109,28,2.045589,7,2,certificate
701,14,14,0,3331.9700,12874.8500,115,25,0.936443,7,3,certificate
702,10,10,0,3867.2412,15461.2058,122,21,0.784538,7,2,certificate
703,16,16,0,3589.0500,14115.2501,114,25,1.104252,7,2,certificate
704,12,12,0,3064.8962,11829.4812,107,22,1.374206,7,2,certificate
705,11,11,0,3726.1427,14775.7137,120,20,0.851272,7,2,certificate
706,14,14,0,3432.5949,13092.9743,124,22,0.724097,7,2,certificate
707,12,12,0,3596.5809,14037.9043,122,21,0.759588,7,2,certificate
708,15,15,0,3447.3243,13601.6215,109,23,0.849167,7,2,certificate
709,16,16,0,3782.9129,14954.5645,119,24,0.705548,7,2,certificate
710,13,13,0,3405.8463,13184.2313,118,23,1.133801,7,2,certificate
711,11,11,0,3408.2697,13361.3486,114,22,1.015475,7,2,certificate
712,11,11,0,3076.7582,11138.7909,133,22,1.213537,7,2,certificate
713,11,11,0,3650.4252,14127.1259,129,22,0.779316,7,2,certificate
714,13,13,0,3043.2976,11341.4880,119,21,0.757710,7,2,certificate
715,12,12,0,3243.8096,12109.0479,128,22,0.795407,7,2,certificate
716,10,10,0,3253.9316,12224.6582,128,23,1.187126,7,2,certificate
717,15,15,0,3777.7412,15073.7058,115,24,1.716939,7,2,certificate
718,12,12,0,4098.3135,16401.5675,127,26,0.930682,7,2,certificate
719,10,10,0,3085.3266,10966.6328,141,22,0.883057,7,2,certificate
720,14,14,0,3854.3858,15696.9288,108,24,1.020473,7,2,certificate
721,11,11,0,3025.9346,11364.6732,117,21,0.936226,7,2,certificate
722,12,12,0,3943.9043,15554.5216,130,21,0.859046,7,2,certificate
723,13,13,0,3361.0865,13080.4326,114,20,0.702909,7,2,certificate
724,13,13,0,3104.3207,11581.6034,120,21,1.056807,7,2,certificate
725,15,15,0,3644.9477,14199.7384,122,28,1.077374,7,2,certificate
726,11,11,0,3318.0582,12560.2909,126,21,0.739309,7,2,certificate
727,12,12,0,2996.6813,11173.4064,117,22,1.430197,7,2,certificate
728,16,16,0,4543.6713,18818.3565,118,26,0.790940,7,2,certificate
729,13,13,0,4391.9636,17799.8181,129,28,0.796046,7,3,certificate
730,12,12,0,3057.0953,11530.4763,116,22,0.730979,7,2,certificate
731,13,13,0,3404.5991,13442.9956,109,23,0.978079,7,2,certificate
732,16,16,0,3822.3888,14831.9439,130,25,0.957072,7,2,certificate
733,10,10,0,2947.7581,10523.7903,133,19,1.143848,7,2,certificate
734,11,11,0,3648.8937,14499.4687,116,24,0.873570,7,2,certificate
735,10,10,0,3140.3129,11666.5644,127,19,0.765190,7,4,certificate
736,15,15,0,4177.0061,17105.0307,114,26,1.570309,7,2,certificate
737,14,14,0,3820.6808,15068.4041,124,26,1.271931,7,2,certificate
738,13,13,0,3911.0251,15515.1256,124,25,0.797299,7,2,certificate
739,16,16,0,3461.1700,13470.8498,115,27,1.655307,7,2,certificate
740,14,14,0,4051.4555,16232.2773,123,25,0.846508,7,2,certificate
741,11,11,0,3135.1242,11745.6209,122,20,0.731154,7,3,certificate
742,13,13,0,3512.9445,13739.7223,117,22,0.834191,7,2,certificate
743,12,12,0,3699.7786,14578.8931,121,25,1.471659,7,2,certificate
744,14,14,0,3436.8968,13549.4839,110,24,0.643681,7,2,certificate
745,16,16,0,4186.6122,16923.0611,121,28,0.616699,7,3,certificate
746,12,12,0,3362.5815,13067.9076,115,22,0.861686,7,2,certificate
747,10,10,0,3340.1700,12770.8502,123,22,0.858584,7,2,certificate
748,11,11,0,3228.1135,12515.5673,112,21,2.343316,7,3,certificate
749,14,14,0,3230.9542,12514.7712,110,22,0.987771,7,2,certificate
750,15,15,0,3000.5434,11287.7168,111,24,1.188952,7,2,certificate
751,12,12,0,3009.7589,11093.7947,122,21,1.348272,7,2,certificate
752,10,10,0,3384.9738,13299.8688,113,18,0.775690,7,2,certificate
753,14,14,0,3530.9560,13689.7800,121,27,0.966136,7,3,certificate
754,13,13,0,4492.9481,17999.7403,139,25,0.915245,7,2,certificate
755,11,11,0,3304.1197,12440.5983,127,18,0.778729,7,2,certificate
756,12,12,0,3510.4691,13967.3456,110,20,0.801890,7,2,certificate
757,10,10,0,3021.1809,10940.9046,131,21,0.892294,7,2,certificate
758,11,11,0,4124.5455,16307.7274,135,25,1.045016,7,2,certificate
759,13,13,0,3689.6903,14413.4517,124,25,0.895694,7,2,certificate
760,10,10,0,3684.7381,14563.6903,121,23,1.174014,7,2,certificate
761,11,11,0,3358.1810,12785.9052,125,22,0.904087,7,2,certificate
762,11,11,0,4425.4019,17837.0095,133,19,0.595142,7,2,certificate
763,13,13,0,2976.3808,11076.9041,116,21,0.664928,7,2,certificate
764,11,11,0,3185.7069,12233.5344,114,20,0.902571,7,2,certificate
765,12,12,0,2811.6605,9918.3026,129,21,0.613025,7,2,certificate
766,15,15,0,3139.7175,11993.5874,112,26,0.812323,7,2,certificate
767,10,10,0,3227.3451,12006.7257,130,21,0.833567,7,3,certificate
768,16,16,0,3138.0177,12330.0887,99,25,1.160862,7,2,certificate
769,16,16,0,3442.0520,13775.2601,101,24,1.864356,7,2,certificate
770,16,16,0,3622.9910,14144.9552,119,26,1.904403,7,2,certificate
771,14,14,0,3611.2998,14296.4990,114,22,0.876525,7,2,certificate
772,14,14,0,3598.3823,14226.9115,114,23,0.990580,7,2,certificate
773,10,10,0,4009.6260,16143.1298,122,20,0.790153,7,2,certificate
774,10,10,0,3094.8660,11499.3298,125,20,1.004840,7,2,certificate
775,10,10,0,2997.5464,10947.7319,127,18,0.762726,7,3,certificate
776,10,10,0,3483.5929,13362.9644,127,21,0.894721,7,2,certificate
777,12,12,0,3344.6444,12803.2218,121,22,0.729408,7,2,certificate
778,14,14,0,3459.9436,13554.7178,114,24,1.497648,7,2,certificate
779,15,15,0,3667.9053,14519.5265,115,28,1.184962,7,2,certificate
780,10,10,0,3170.6320,11443.1600,138,20,1.035442,7,2,certificate
781,14,14,0,2723.5477,9767.7383,117,21,1.087007,7,2,certificate
782,15,15,0,3773.2452,15091.2259,114,24,0.856958,7,2,certificate
783,15,15,0,3622.9164,14024.5822,124,25,0.804220,7,2,certificate
784,11,11,0,3160.0431,11815.2157,124,21,0.762275,7,2,certificate
785,15,15,0,4841.6780,19933.3899,131,29,0.989787,7,2,certificate
786,14,14,0,3706.8187,14529.0935,122,27,1.042044,7,2,certificate
787,11,11,0,3372.4746,12847.3728,125,23,0.815096,7,2,certificate
788,15,15,0,3884.6601,15343.3003,124,29,1.228999,7,2,certificate
789,16,16,0,3405.3996,13191.9980,115,23,1.073849,7,2,certificate
790,14,14,0,3487.7708,13433.8538,122,23,0.791590,7,2,certificate
791,12,12,0,4130.3866,16731.9328,121,24,0.848160,7,2,certificate
792,14,14,0,3925.8594,15539.2970,125,24,0.837984,7,2,certificate
793,10,10,0,3189.3306,12201.6529,117,21,0.871293,7,2,certificate
794,13,13,0,4378.8099,17944.0494,121,26,0.866654,7,2,certificate
795,11,11,0,3340.9864,12809.9319,121,22,1.055563,7,2,certificate
796,10,10,0,3123.4767,11667.3836,124,18,0.975363,7,2,certificate
797,14,14,0,3290.6406,12853.2029,109,23,1.076998,7,2,certificate
798,11,11,0,3157.2369,12151.1843,112,19,0.857675,7,2,certificate
799,16,16,0,3490.8240,13784.1199,110,24,0.745909,7,3,certificate
800,14,14,0,3522.3105,13951.5524,111,24,0.787325,7,2,certificate
801,13,13,0,3358.7453,13038.7266,115,24,0.852097,7,2,certificate
802,13,13,0,3064.3031,11546.5155,115,21,1.034611,7,2,certificate
803,11,11,0,2615.9121,9334.5604,116,20,0.875423,7,2,certificate
804,11,11,0,3550.3198,13821.5990,122,20,0.687608,7,3,certificate
805,16,16,0,4023.8101,16504.0507,108,26,0.925579,7,2,certificate
806,15,15,0,4364.3701,17811.8506,121,26,0.993213,7,2,certificate
807,15,15,0,3596.8381,14039.1903,120,23,0.894456,7,2,certificate
808,16,16,0,3434.4015,13062.0077,124,27,0.992564,7,2,certificate
809,15,15,0,3904.9688,15209.8441,132,25,1.208446,7,2,certificate
810,14,14,0,3509.0418,13740.2092,116,23,0.877504,7,2,certificate
811,14,14,0,3777.9944,14979.9722,119,27,1.214441,7,3,certificate
812,10,10,0,2906.5642,10722.8208,119,17,0.689452,7,2,certificate
813,13,13,0,3723.3259,14636.6294,122,26,1.088826,7,2,certificate
814,16,16,0,3788.7131,15243.5654,111,25,1.413643,7,2,certificate
815,14,14,0,3552.7937,13908.9687,117,25,1.053614,7,2,certificate
816,16,16,0,3563.3466,14261.7331,106,25,1.006554,7,2,certificate
817,16,16,0,3968.1458,15955.7290,116,28,1.516432,7,2,certificate
818,12,12,0,3101.5471,11762.7354,115,20,0.818142,7,2,certificate
819,11,11,0,4008.4282,16002.1411,126,22,0.915789,7,2,certificate
820,12,12,0,2772.4597,10142.2985,115,21,1.176993,7,2,certificate
821,12,12,0,3647.0079,14480.0395,116,21,1.067079,7,2,certificate
822,14,14,0,3722.7417,15043.7085,108,23,1.059221,7,2,certificate
823,10,10,0,3465.2873,13396.4363,123,20,0.974740,7,2,certificate
824,14,14,0,3325.1702,12580.8508,123,24,1.560715,7,2,certificate
825,14,14,0,2993.2467,11141.2337,116,22,1.782399,7,2,certificate
826,13,13,0,3825.6183,15213.0914,121,23,0.873981,7,2,certificate
827,11,11,0,3496.1073,13475.5365,125,22,0.978074,7,2,certificate
828,12,12,0,3217.4008,11967.0040,128,24,0.879574,7,2,certificate
829,10,10,0,3429.2438,13246.2189,122,22,1.017624,7,2,certificate
830,10,10,0,3320.3383,12526.6916,128,20,0.954561,7,2,certificate
831,15,15,0,3567.3896,14211.9482,109,25,1.995128,7,2,certificate
832,13,13,0,3798.8419,15324.2097,112,22,0.659225,7,2,certificate
833,11,11,0,3993.6476,15963.2380,125,24,0.764360,7,2,certificate
834,11,11,0,3060.7265,11543.6327,117,21,1.392262,7,2,certificate
835,13,13,0,3772.2175,14671.0875,129,23,0.901577,7,2,certificate
836,14,14,0,3472.7262,13588.6310,115,23,0.830499,7,2,certificate
837,15,15,0,3627.3238,14411.6189,112,26,1.082271,7,2,certificate
838,11,11,0,2770.4767,10327.3833,109,19,1.403760,7,2,certificate
839,13,13,0,3231.9433,12514.7166,111,22,0.912519,7,2,certificate
840,12,12,0,2948.0087,11160.0434,110,20,0.949418,7,2,certificate
841,16,16,0,4006.2783,16196.3915,115,29,1.228084,7,2,certificate
842,13,13,0,3844.7140,15038.5700,129,25,1.778558,7,2,certificate
843,14,14,0,3203.2992,12201.4959,116,25,1.016061,7,2,certificate
844,13,13,0,3649.8062,14349.0308,120,22,0.839434,7,2,certificate
845,12,12,0,2940.2392,10876.1958,118,19,0.666151,7,2,certificate
846,16,16,0,3654.5533,14642.7664,108,23,0.689187,7,2,certificate
847,11,11,0,2974.0526,11305.2630,110,21,0.849398,7,2,certificate
848,10,10,0,2905.9206,11014.6032,109,18,1.002567,7,2,certificate
849,10,10,0,3820.4419,15122.2097,125,20,0.596213,7,2,certificate
850,10,10,0,3355.2132,12766.0659,126,21,0.897484,7,2,certificate
851,14,14,0,3802.2210,15386.1048,110,24,1.387917,7,2,certificate
852,12,12,0,3524.4604,13757.3021,119,19,0.668153,7,2,certificate
853,13,13,0,3700.1980,14285.9898,130,26,1.170781,7,2,certificate
854,10,10,0,3771.0209,14935.1044,123,19,0.693127,7,3,certificate
855,12,12,0,3590.7933,13723.9667,131,26,1.252528,7,2,certificate
856,11,11,0,3146.3674,11696.8369,126,21,0.802165,7,2,certificate
857,13,13,0,3566.3539,14101.7693,114,21,0.632664,7,3,certificate
858,11,11,0,3009.9873,11204.9363,120,21,0.652692,7,2,certificate
859,15,15,0,3631.4944,14472.4721,111,29,1.120822,7,2,certificate
860,16,16,0,3937.6411,15458.2055,129,27,1.042330,7,2,certificate
861,13,13,0,3941.3821,15666.9107,124,24,0.627246,7,3,certificate
862,14,14,0,3444.7980,13303.9899,119,21,0.731887,7,2,certificate
863,14,14,0,4422.6483,17893.2413,129,27,0.861422,7,2,certificate
864,11,11,0,3203.6537,12163.2687,120,21,1.031233,7,2,certificate
865,15,15,0,3651.7344,14148.6722,126,27,0.913892,7,3,certificate
866,15,15,0,3943.4183,15892.0914,116,24,0.954018,7,2,certificate
867,12,12,0,3370.0221,13325.1105,108,22,0.903070,7,2,certificate
868,13,13,0,3487.4372,13447.1858,123,25,1.003318,7,3,certificate
869,11,11,0,4038.1966,16050.9830,130,21,0.640816,7,3,certificate
870,16,16,0,3487.4855,13632.4273,114,25,0.886365,7,2,certificate
871,13,13,0,3571.2916,13571.4578,133,27,1.168819,7,2,certificate
872,15,15,0,4149.9361,16814.6804,120,28,1.206806,7,2,certificate
873,10,10,0,2952.9366,11044.6830,116,18,0.751146,7,2,certificate
874,11,11,0,3264.2823,12461.4115,120,23,1.124701,7,2,certificate
875,15,15,0,3764.2096,15201.0480,109,26,1.741065,7,2,certificate
876,15,15,0,3694.2138,14696.0689,114,24,1.021343,7,2,certificate
877,16,16,0,3132.7822,11703.9112,119,27,1.272802,7,2,certificate
878,14,14,0,2996.3666,11271.8332,113,24,1.071987,7,2,certificate
879,16,16,0,3459.9029,13369.5146,118,27,0.964746,7,2,certificate
880,12,12,0,4056.0322,16505.1609,116,22,0.713513,7,2,certificate
881,12,12,0,2978.6739,10883.3693,124,25,1.201636,7,2,certificate
882,13,13,0,3502.4036,13447.0180,125,28,1.247325,7,2,certificate
883,10,10,0,2957.8799,10919.3995,121,20,1.453511,7,2,certificate
884,16,16,0,4090.7251,16743.6253,111,25,1.153235,7,2,certificate
885,12,12,0,3414.2265,12981.1323,127,23,1.037827,7,3,certificate
886,12,12,0,3733.0748,14750.3742,121,23,1.557121,7,3,certificate
887,15,15,0,3128.5163,11977.5817,110,24,1.151613,7,2,certificate
888,14,14,0,3720.2126,14771.0632,116,25,0.809714,7,2,certificate
889,13,13,0,3962.4927,15832.4635,122,25,1.017287,7,2,certificate
890,10,10,0,3518.5098,13662.5492,123,19,0.839704,7,2,certificate
891,16,16,0,4260.2415,17676.2074,108,27,0.913290,7,2,certificate
892,15,15,0,3853.9816,15344.9082,119,27,0.890024,7,2,certificate
893,11,11,0,3311.7845,12708.9227,119,20,1.068820,7,2,certificate
894,10,10,0,2830.0206,10670.1028,109,18,1.482234,7,2,certificate
895,15,15,0,3861.9746,15149.8729,127,31,1.275772,7,2,certificate
896,11,11,0,3571.3322,13826.6612,128,35,1.856301,7,2,certificate
897,12,12,0,3253.7252,12248.6258,125,20,0.869260,7,2,certificate
898,14,14,0,4071.4866,16232.4331,126,25,0.969567,7,2,certificate
899,15,15,0,3710.3261,14856.6303,111,28,1.236839,7,2,certificate
900,14,14,0,3160.3401,11446.7004,134,24,1.339444,7,2,certificate
901,15,15,0,4368.2393,17651.1964,128,30,1.304463,7,2,certificate
902,16,16,0,4084.1623,16680.8114,112,28,0.980105,7,2,certificate
903,12,12,0,3115.6741,11563.3707,124,20,0.906141,7,2,certificate
904,15,15,0,3879.6038,15713.0191,111,26,1.035731,7,2,certificate
905,12,12,0,3660.9488,13924.7441,136,23,1.100519,7,2,certificate
906,15,15,0,3768.1890,14905.9448,119,27,0.885177,7,3,certificate
907,13,13,0,3436.3024,12901.5122,132,22,1.250058,7,2,certificate
908,14,14,0,3462.4125,13952.0625,101,22,1.358515,7,2,certificate
909,10,10,0,2965.3600,11081.8000,117,21,0.968671,7,2,certificate
910,14,14,0,3556.3959,13591.9796,129,25,0.927475,7,2,certificate
911,16,16,0,3772.9682,15079.8411,113,26,2.403898,7,2,certificate
912,11,11,0,3709.2779,14651.3896,121,22,1.000960,7,3,certificate
913,16,16,0,3750.0148,14795.0741,119,28,1.038502,7,2,certificate
914,10,10,0,2756.3214,10101.6070,115,17,0.874574,7,2,certificate
915,10,10,0,2760.8076,9809.0380,125,19,1.014156,7,2,certificate
916,16,16,0,4287.4171,17572.0854,116,29,1.439517,7,2,certificate
917,16,16,0,3698.9322,14814.6611,110,28,1.358622,7,2,certificate
918,16,16,0,4330.7752,17413.8762,129,29,1.481475,7,2,certificate
919,15,15,0,3896.5579,15457.7897,122,23,0.745382,7,2,certificate
920,10,10,0,3355.0746,12820.3728,124,20,0.986559,7,2,certificate
921,16,16,0,4876.5665,20367.8324,121,25,0.926661,7,2,certificate
922,16,16,0,3582.4921,14377.4603,105,24,0.921224,7,3,certificate
923,12,12,0,3959.0536,15835.2679,123,25,0.822522,7,2,certificate
924,15,15,0,3178.9341,12119.6706,114,24,0.783395,7,2,certificate
925,13,13,0,4044.5915,15897.9577,134,26,0.897336,7,3,certificate
926,15,15,0,4396.4706,18142.3532,116,27,1.476944,7,2,certificate
927,12,12,0,2798.0293,9975.1465,124,21,1.292713,7,2,certificate
928,12,12,0,3585.3504,13986.7522,122,22,0.845990,7,2,certificate
929,11,11,0,3379.6835,12838.4176,127,21,0.777847,7,2,certificate
930,16,16,0,3985.0549,16425.2743,104,30,0.707970,7,3,certificate
931,12,12,0,3697.9813,14814.9067,113,19,0.689231,7,2,certificate
932,11,11,0,2985.2992,11351.4961,110,19,1.083285,7,2,certificate
933,11,11,0,3209.5318,12152.6591,121,22,0.863008,7,2,certificate
934,14,14,0,3117.4825,11507.4124,125,26,0.970544,7,2,certificate
935,16,16,0,3391.5066,12997.5329,119,28,0.963523,7,2,certificate
936,13,13,0,3614.9562,13919.7808,128,22,0.818769,7,2,certificate
937,12,12,0,3993.9143,16239.5713,115,22,0.690689,7,2,certificate
938,11,11,0,3212.9682,12269.8408,118,20,0.907813,7,2,certificate
939,10,10,0,3319.6131,12193.0653,138,22,0.926354,7,3,certificate
940,12,12,0,2783.2264,10246.1319,113,20,1.070181,7,2,certificate
941,16,16,0,4073.3287,16356.6433,122,28,2.051769,7,2,certificate
942,11,11,0,3249.9915,12089.9576,130,21,0.871436,7,2,certificate
943,13,13,0,3590.3641,14431.8203,107,23,1.904384,7,2,certificate
944,11,11,0,3149.3918,12136.9591,112,19,0.774076,7,2,certificate
945,14,14,0,3590.6330,14078.1652,118,24,1.614035,7,2,certificate
946,11,11,0,3176.1998,12055.9988,119,19,0.881040,7,2,certificate
947,15,15,0,3337.4915,12777.4573,118,24,2.666202,7,2,certificate
948,14,14,0,3518.6277,13253.1387,134,26,1.204255,7,2,certificate
949,15,15,0,3304.0847,12975.4237,106,23,1.046461,7,2,certificate
950,15,15,0,4497.7424,17843.7120,143,30,0.766930,7,3,certificate
951,15,15,0,3569.0005,13365.0027,137,28,0.970766,7,3,certificate
952,13,13,0,4062.1940,15785.9699,139,28,1.148913,7,2,certificate
953,11,11,0,3945.4388,15487.1939,133,24,1.408472,7,2,certificate
954,15,15,0,3308.8478,12509.2390,123,25,0.939956,7,2,certificate
955,14,14,0,3612.7346,14163.6732,119,25,1.856435,7,2,certificate
956,12,12,0,3237.9367,12114.6835,126,19,0.963257,7,2,certificate
957,14,14,0,3778.7468,14903.7340,122,23,0.715443,7,3,certificate
958,10,10,0,3478.7841,13368.9203,126,21,0.790409,7,3,certificate
959,15,15,0,3778.0954,14975.4769,118,24,1.039339,7,2,certificate
960,11,11,0,3433.3931,13161.9656,125,20,0.778903,7,2,certificate
961,11,11,0,3861.3864,15231.9318,127,22,0.665419,7,2,certificate
962,15,15,0,3958.3289,16041.6446,113,24,2.043094,7,2,certificate
963,13,13,0,3871.0494,14990.2468,135,27,0.914869,7,2,certificate
964,15,15,0,3780.8614,14964.3069,120,25,1.164724,7,2,certificate
965,14,14,0,3238.5738,12297.8691,119,25,1.382030,7,2,certificate
966,16,16,0,3661.3807,14826.9033,103,25,1.020758,7,2,certificate
967,13,13,0,3512.1249,13260.6245,133,21,0.621937,7,2,certificate
968,16,16,0,3403.5429,13357.7143,109,25,1.358633,7,2,certificate
969,15,15,0,3608.7583,13908.7915,126,25,1.097352,7,2,certificate
970,13,13,0,3173.5370,11477.6850,136,21,0.767529,7,2,certificate
971,14,14,0,3452.4480,13207.2398,124,26,1.337487,7,2,certificate
972,15,15,0,3233.7535,12488.7675,111,25,1.635221,7,2,certificate
973,12,12,0,2827.1969,10665.9843,106,20,0.735661,7,2,certificate
974,12,12,0,3828.6299,15083.1497,126,25,1.357067,7,2,certificate
975,14,14,0,4193.8230,16819.1150,128,23,0.598385,7,2,certificate
976,14,14,0,3014.3888,11411.9439,110,22,0.932247,7,2,certificate
977,11,11,0,2821.0540,10110.2701,124,23,1.015375,7,2,certificate
978,15,15,0,3830.3016,14721.5081,137,27,0.972382,7,2,certificate
979,11,11,0,3596.8521,13814.2605,130,21,0.637014,7,4,certificate
980,13,13,0,3497.9130,13679.5652,116,23,1.300417,7,2,certificate
981,16,16,0,3576.2476,13816.2380,123,25,1.096496,7,3,certificate
982,14,14,0,3389.4910,12872.4552,125,28,1.090643,7,2,certificate
983,13,13,0,3934.5474,15762.7372,120,22,0.937861,7,2,certificate
